Kode Unit Motor,Tahun Kendaraan,Kilometer,Usia_Kendaraan,Kondisi_Oli,Kondisi_Rem,KM_Terakhir_Ganti_Oli,Bulan_Terakhir_Ganti_Oli,KM_Per_Tahun,Jumlah_Keluhan,Jns Service
4,2024,0,0,1,0,0,9,0,1,1
13,2020,17607,2,1,2,1889,9,8803,4,0
6,2021,71,0,0,0,19,5,71,0,1
5,2018,45951,5,0,1,1260,4,9190,0,1
9,2018,29349,3,2,1,2473,4,9783,1,0
6,2020,22494,3,2,2,2944,4,7498,1,1
1,2021,25187,3,1,2,6169,8,8395,4,0
6,2022,0,0,1,0,0,9,0,1,0
1,2021,121,0,0,0,64,1,121,0,1
9,2019,49934,5,2,1,1614,6,9986,4,0
7,2019,13725,2,1,0,4176,5,6862,1,1
1,2020,11899,2,0,0,171,2,5949,1,1
9,2021,17022,2,2,2,2258,4,8511,0,1
6,2018,43455,4,1,1,738,9,10863,2,0
4,2018,33360,4,2,1,1193,7,8340,3,0
7,2019,39859,4,0,1,508,1,9964,3,0
13,2021,0,0,1,0,0,12,0,3,0
9,2018,79500,5,1,1,7549,9,15900,4,0
6,2019,17012,2,1,2,8968,11,8506,4,0
6,2020,11117,1,1,0,7260,12,11117,3,0
1,2018,55844,6,1,1,7172,9,9307,3,0
12,2018,25645,3,2,2,2132,8,8548,1,0
0,2021,0,0,2,0,0,8,0,0,1
4,2018,27725,4,0,1,855,1,6931,4,0
7,2021,21135,2,1,2,3872,12,10567,2,0
6,2019,25365,3,0,2,657,4,8455,1,1
10,2018,48426,4,1,1,5334,6,12106,4,0
2,2018,23799,4,1,1,4294,7,5949,3,0
12,2020,13227,1,0,0,252,1,13227,1,1
0,2021,0,0,1,0,0,9,0,1,1
10,2022,26602,2,0,2,823,1,13301,0,1
9,2020,31457,4,1,1,3763,8,7864,3,0
8,2020,6650,1,1,0,1708,12,6650,2,0
0,2018,30961,3,0,1,1012,2,10320,3,0
13,2021,22095,3,0,2,1475,4,7365,0,1
9,2020,17619,2,1,2,4363,5,8809,2,0
0,2019,29988,4,1,1,1084,10,7497,4,0
12,2023,0,0,0,0,0,3,0,0,1
0,2022,14127,1,1,0,2813,10,14127,0,1
4,2023,0,0,0,0,0,2,0,2,0
6,2019,22788,3,1,2,5043,11,7596,2,0
1,2022,155,0,2,0,109,7,155,1,1
2,2018,26080,3,0,2,1891,3,8693,1,1
13,2022,0,0,2,0,0,8,0,0,1
9,2020,14434,1,2,0,3219,4,14434,0,1
6,2021,0,0,0,0,0,3,0,0,1
10,2024,0,0,0,0,0,1,0,3,0
0,2021,14781,1,1,0,8036,10,14781,4,0
9,2018,39840,3,0,1,1583,3,13280,0,1
10,2018,36334,3,0,1,1779,5,12111,4,0
6,2020,37414,4,0,1,1069,3,9353,0,1
1,2021,18215,3,0,2,1671,5,6071,0,1
7,2021,5693,1,0,0,1966,3,5693,0,1
10,2022,14,0,1,0,3,9,14,2,0
6,2022,0,0,0,0,0,5,0,0,1
0,2023,13722,1,0,0,844,5,13722,0,1
12,2021,0,0,1,0,0,9,0,0,1
0,2023,430,0,0,0,257,4,430,0,1
6,2022,381,0,0,0,4,5,381,0,1
4,2019,38457,4,2,1,2256,6,9614,3,0
4,2019,18589,2,0,2,1268,1,9294,0,1
1,2019,35373,4,1,1,5122,10,8843,4,0
13,2020,15087,2,2,0,2298,4,7543,3,0
9,2019,43397,5,1,1,138,11,8679,3,0
4,2024,0,0,1,0,0,10,0,1,0
0,2021,0,0,0,0,0,3,0,0,1
7,2020,29871,4,0,1,1833,3,7467,2,1
1,2023,5146,1,1,0,4051,12,5146,3,0
6,2021,7671,1,2,0,562,6,7671,0,1
0,2019,74627,5,0,1,1757,2,14925,3,0
9,2018,38500,4,1,1,1098,10,9625,3,0
2,2022,10441,1,1,0,6974,10,10441,1,1
1,2021,0,0,1,0,0,10,0,3,0
1,2019,30839,3,0,1,139,5,10279,2,1
5,2019,52700,5,0,1,362,2,10540,2,0
6,2020,6313,1,0,0,235,2,6313,0,1
7,2021,14248,2,2,0,3078,4,7124,4,0
1,2018,25637,3,0,2,416,1,8545,0,1
8,2020,44328,4,1,1,8835,11,11082,4,0
10,2020,26671,4,0,1,219,1,6667,1,1
9,2023,33,0,2,0,25,6,33,0,1
1,2019,26403,3,1,2,7619,12,8801,3,0
7,2024,0,0,1,0,0,12,0,0,1
6,2022,0,0,0,0,0,3,0,1,1
5,2018,15390,3,1,2,6628,10,5130,4,0
9,2021,0,0,1,0,0,11,0,2,0
3,2021,19546,3,1,2,3591,6,6515,3,0
8,2021,12322,1,1,0,3597,5,12322,3,0
12,2019,23754,2,2,2,787,7,11877,3,0
5,2018,63188,6,2,1,1185,7,10531,4,0
6,2019,24142,2,0,2,867,3,12071,3,0
1,2022,339,0,2,0,295,7,339,1,1
12,2018,49078,5,0,1,774,1,9815,1,1
1,2018,49645,6,1,1,9373,11,8274,3,0
12,2018,24843,3,2,2,3332,4,8281,2,0
6,2020,26597,3,1,2,4241,12,8865,3,0
6,2018,32372,4,1,1,5817,9,8093,2,0
12,2021,27916,2,0,2,564,1,13958,0,1
6,2020,11367,1,1,0,1597,12,11367,1,1
7,2021,9655,2,0,0,1617,4,4827,0,1
9,2018,75783,5,2,1,2818,6,15156,4,0
2,2019,28261,4,1,1,3612,7,7065,4,0
3,2024,438,0,1,0,148,9,438,2,0
9,2018,47361,3,1,1,3590,7,15787,3,0
13,2021,26358,3,1,2,1715,11,8786,2,0
9,2019,46340,5,1,1,9150,12,9268,4,0
0,2020,35582,4,2,1,507,6,8895,3,0
9,2018,71393,5,0,1,958,4,14278,3,0
9,2018,38566,5,1,1,4620,10,7713,2,0
4,2019,18823,2,0,2,185,1,9411,2,0
10,2021,25582,3,2,2,2511,3,8527,2,0
1,2022,0,0,1,0,0,10,0,1,0
9,2021,28869,3,1,1,5862,12,9623,4,0
8,2021,0,0,2,0,0,7,0,3,0
5,2018,26394,3,0,2,844,2,8798,0,1
5,2023,8625,1,0,0,698,3,8625,0,1
7,2019,29562,3,2,1,2764,3,9854,3,0
12,2018,40976,3,1,1,6834,10,13658,3,0
13,2020,28966,2,1,1,2950,9,14483,4,0
6,2022,9936,1,2,0,2981,7,9936,0,1
1,2021,9534,1,2,0,2689,7,9534,0,1
6,2024,0,0,1,0,0,12,0,4,0
0,2022,28170,2,2,1,170,7,14085,2,0
5,2023,8762,1,2,0,2800,6,8762,3,0
12,2020,47392,3,2,1,1455,8,15797,3,0
6,2023,220,0,1,0,137,10,220,2,0
4,2021,11246,2,0,0,1101,5,5623,1,1
1,2022,0,0,2,0,0,7,0,2,0
7,2020,17631,2,2,2,2423,4,8815,2,0
7,2018,50663,5,1,1,4278,8,10132,3,0
6,2018,27522,3,1,2,6643,9,9174,3,0
5,2021,9400,1,2,0,1141,7,9400,1,1
8,2019,56135,5,0,1,530,3,11227,1,0
9,2020,52473,4,1,1,3838,10,13118,3,0
10,2020,19565,2,1,2,8820,12,9782,2,0
2,2021,9809,1,2,0,1298,7,9809,0,1
0,2020,37830,4,1,1,7375,10,9457,4,0
6,2018,38852,4,1,1,8454,10,9713,0,1
0,2020,33303,4,0,1,2094,5,8325,2,0
0,2019,23972,2,1,2,5867,9,11986,4,0
1,2020,24345,3,1,2,5193,7,8115,0,1
9,2021,200,0,1,0,178,9,200,1,1
5,2022,9925,2,0,0,127,5,4962,0,1
0,2019,36371,5,2,1,2956,4,7274,4,0
7,2018,39310,6,2,1,1333,6,6551,4,0
0,2019,47937,4,0,1,662,1,11984,3,0
11,2019,35893,3,2,1,537,8,11964,3,0
5,2020,9866,1,1,0,4758,10,9866,1,1
1,2020,8475,1,1,0,4475,11,8475,3,0
9,2018,41446,3,0,1,2008,2,13815,3,0
11,2018,35631,5,0,1,1530,3,7126,2,0
0,2018,33105,3,2,1,2064,6,11035,4,0
0,2022,0,0,1,0,0,11,0,0,1
0,2023,421,0,1,0,309,9,421,4,0
3,2018,28815,5,1,1,653,12,5763,2,0
5,2022,5774,1,2,0,2546,5,5774,2,0
6,2022,21721,2,2,2,2682,6,10860,0,1
1,2023,5409,1,0,0,1330,2,5409,0,1
13,2018,49734,5,0,1,541,1,9946,4,0
9,2019,29897,2,1,1,6827,11,14948,3,0
9,2020,51597,4,1,1,6495,10,12899,4,0
9,2024,461,0,1,0,319,11,461,0,1
6,2019,35699,3,1,1,5316,9,11899,2,1
8,2019,24385,2,2,2,2567,4,12192,0,1
0,2022,20015,2,2,2,2112,8,10007,3,0
11,2023,11710,1,0,0,814,4,11710,0,1
11,2020,34900,3,1,1,4599,7,11633,4,0
8,2023,0,0,2,0,0,7,0,3,0
0,2020,10029,1,0,0,115,4,10029,1,1
8,2021,37247,3,2,1,1794,7,12415,4,0
12,2018,60957,5,0,1,1343,2,12191,3,0
6,2020,30892,3,0,1,150,1,10297,3,0
6,2021,19657,3,1,2,1884,9,6552,4,0
8,2018,48400,6,1,1,4169,10,8066,0,1
9,2018,57108,4,1,1,6751,11,14277,2,0
5,2018,56794,6,0,1,344,5,9465,2,0
0,2018,43174,4,1,1,3914,5,10793,4,0
9,2018,73866,5,1,1,4454,10,14773,3,0
9,2022,0,0,2,0,0,8,0,1,1
8,2018,41203,4,1,1,6293,11,10300,2,0
4,2022,16748,2,0,2,1063,4,8374,3,0
12,2020,48483,4,1,1,4643,9,12120,4,0
4,2018,24088,3,2,2,3263,7,8029,0,1
1,2020,6462,1,1,0,3834,5,6462,2,0
1,2021,7615,1,1,0,3662,8,7615,1,1
7,2020,13243,2,0,0,523,2,6621,0,1
12,2022,25119,2,1,2,2545,9,12559,4,0
9,2019,24093,2,0,2,2128,4,12046,0,1
9,2021,141,0,1,0,91,9,141,2,0
9,2023,0,0,1,0,0,10,0,4,0
2,2024,92,0,0,0,40,2,92,1,1
0,2018,59647,5,0,1,224,2,11929,4,0
4,2019,19974,2,0,2,2061,4,9987,0,1
1,2018,53117,6,1,1,5303,7,8852,4,0
5,2021,16569,3,2,2,2408,4,5523,3,0
11,2019,36595,3,1,1,6098,9,12198,4,0
0,2018,44688,3,1,1,8345,12,14896,2,0
10,2019,44899,4,1,1,5604,9,11224,4,0
5,2020,10334,1,1,0,8733,11,10334,1,0
9,2018,36322,5,2,1,2720,3,7264,4,0
1,2018,15026,3,0,2,1091,3,5008,0,1
6,2020,38058,4,2,1,2388,8,9514,3,0
1,2021,29679,3,2,1,2247,3,9893,3,0
6,2019,49495,4,1,1,4803,5,12373,3,0
6,2021,23651,3,2,2,2401,4,7883,0,1
8,2021,11004,1,0,0,511,5,11004,1,1
0,2018,45661,6,1,1,9456,12,7610,3,0
0,2022,154,0,0,0,147,1,154,1,1
4,2018,26907,5,1,1,8766,10,5381,4,0
5,2021,8604,1,0,0,595,1,8604,0,1
4,2024,157,0,1,0,5,9,157,1,1
9,2019,17050,2,1,2,1320,10,8525,1,0
5,2019,39866,4,1,1,4763,7,9966,3,0
13,2019,33738,3,0,1,1529,1,11246,2,0
9,2018,28691,4,0,1,1055,4,7172,2,0
5,2018,28815,4,2,1,2852,4,7203,3,0
3,2019,16190,2,1,2,3549,11,8095,4,0
1,2018,29493,3,1,1,4945,12,9831,4,0
9,2020,38170,3,2,1,2387,2,12723,3,0
9,2021,10873,1,0,0,1000,1,10873,1,1
13,2018,51069,4,0,1,384,1,12767,4,0
3,2022,0,0,2,0,0,8,0,0,1
6,2022,18486,2,1,2,4519,6,9243,2,0
5,2024,299,0,2,0,30,8,299,1,1
1,2018,23666,3,1,2,7489,10,7888,2,0
8,2020,27144,4,1,1,3659,6,6786,3,0
4,2018,21952,4,1,1,5945,8,5488,3,0
1,2021,0,0,1,0,0,9,0,3,0
3,2021,0,0,0,0,0,3,0,1,1
0,2019,57435,5,2,1,2236,2,11487,4,0
1,2020,10005,2,1,0,4360,8,5002,1,1
6,2021,23286,3,1,2,6531,8,7762,4,0
9,2023,0,0,0,0,0,5,0,0,1
4,2021,7374,1,0,0,1553,3,7374,1,1
1,2020,38234,4,1,1,6943,11,9558,3,0
6,2022,98,0,0,0,19,3,98,0,1
5,2018,37062,5,0,1,909,1,7412,3,0
4,2021,10091,1,0,0,2125,4,10091,0,1
13,2019,14818,2,1,0,6297,12,7409,3,0
4,2018,21134,4,2,1,2994,7,5283,3,0
8,2020,31776,4,2,1,1026,7,7944,4,0
0,2021,190,0,2,0,131,7,190,0,1
7,2019,31667,5,0,1,815,2,6333,1,0
8,2021,13134,1,0,0,964,4,13134,0,1
9,2018,58177,4,2,1,1917,7,14544,4,0
6,2019,39887,5,1,1,4281,8,7977,4,0
1,2020,33091,4,1,1,3710,7,8272,0,1
9,2022,24867,2,2,2,486,6,12433,3,0
10,2019,35912,3,0,1,1139,5,11970,1,0
12,2021,38004,3,1,1,5758,9,12668,2,0
6,2022,17812,2,1,2,113,11,8906,1,1
2,2021,6555,1,2,0,457,7,6555,0,1
10,2021,10416,1,1,0,5189,9,10416,3,0
1,2018,58053,6,0,1,1378,2,9675,3,0
12,2021,26852,2,1,2,6113,8,13426,0,1
9,2020,23963,2,0,2,459,2,11981,0,1
5,2020,9168,1,2,0,3237,8,9168,0,1
6,2019,38812,5,1,1,863,9,7762,4,0
1,2019,30950,3,0,1,539,1,10316,3,0
1,2021,10227,1,1,0,249,11,10227,2,0
9,2022,21995,2,1,2,422,9,10997,3,0
6,2018,22210,3,1,2,6806,11,7403,2,0
4,2018,64026,6,2,1,2135,8,10671,3,0
0,2020,20053,2,0,2,2101,3,10026,0,1
1,2018,32495,6,0,1,211,3,5415,2,0
8,2023,0,0,1,0,0,11,0,3,0
8,2018,32291,3,1,1,4081,7,10763,4,0
10,2022,25885,2,0,2,634,1,12942,1,1
12,2022,22010,2,2,2,1965,6,11005,3,0
10,2020,13600,1,1,0,4089,12,13600,2,0
9,2020,50226,4,0,1,615,1,12556,3,0
9,2021,25987,2,2,2,2277,6,12993,3,0
0,2020,31308,3,1,1,3811,7,10436,4,0
12,2019,50163,4,1,1,3240,12,12540,4,0
6,2022,21097,2,1,2,4520,10,10548,3,0
4,2018,20164,4,1,1,4867,10,5041,4,0
9,2019,46450,3,0,1,1577,2,15483,3,0
6,2020,15375,2,2,0,1114,6,7687,0,1
5,2023,5206,1,2,0,2914,8,5206,3,0
2,2022,20577,2,1,2,4908,8,10288,3,0
12,2021,0,0,0,0,0,1,0,0,1
9,2022,496,0,0,0,270,3,496,0,1
5,2021,5897,1,0,0,266,1,5897,0,1
8,2020,12579,1,2,0,755,8,12579,2,0
5,2018,37478,6,2,1,2322,3,6246,3,0
6,2021,11026,1,1,0,1780,12,11026,1,1
5,2020,10425,1,0,0,854,3,10425,0,1
10,2023,13253,1,2,0,2354,6,13253,1,0
5,2021,0,0,1,0,0,9,0,2,0
1,2021,5195,1,0,0,1066,2,5195,0,1
4,2019,15317,2,1,0,5040,9,7658,2,0
4,2018,17390,3,1,2,7283,10,5796,3,0
5,2021,21048,2,1,2,6600,11,10524,2,0
1,2024,256,0,2,0,63,6,256,3,0
9,2021,16512,2,2,2,2632,4,8256,0,1
9,2022,123,0,0,0,86,5,123,0,1
13,2019,21162,2,2,2,136,8,10581,3,0
12,2020,35412,4,0,1,1219,5,8853,0,1
10,2020,28631,2,0,1,1270,1,14315,2,0
11,2018,30850,5,0,1,1801,3,6170,3,0
5,2023,0,0,0,0,0,3,0,0,1
0,2019,19021,2,1,2,5101,7,9510,0,1
2,2021,26851,3,0,2,285,3,8950,0,1
5,2022,7002,1,0,0,748,5,7002,0,1
13,2018,75067,6,1,1,4125,6,12511,3,0
0,2020,10126,1,1,0,6387,11,10126,4,0
0,2022,13390,2,1,0,4099,8,6695,2,0
2,2020,5897,1,1,0,5465,10,5897,1,0
7,2021,50,0,1,0,35,10,50,1,1
6,2019,23959,2,1,2,5875,11,11979,2,0
13,2020,35804,3,1,1,6249,9,11934,3,0
12,2018,43426,5,1,1,7392,9,8685,4,0
6,2022,12511,1,1,0,7588,9,12511,4,0
6,2021,35973,3,0,1,726,1,11991,1,1
9,2020,21275,2,1,2,3629,5,10637,2,0
13,2019,57132,4,0,1,569,2,14283,0,1
2,2020,26364,3,2,2,1307,6,8788,1,0
1,2019,37987,5,1,1,4894,6,7597,3,0
0,2021,80,0,0,0,49,1,80,0,1
2,2020,24438,4,1,1,4885,10,6109,3,0
1,2019,29381,5,0,1,965,2,5876,3,0
4,2019,20889,2,1,2,4223,11,10444,4,0
10,2018,28954,4,0,1,257,2,7238,3,0
1,2019,29504,4,2,1,2831,8,7376,2,0
6,2020,23303,2,2,2,2068,7,11651,2,0
13,2018,56620,4,1,1,3754,12,14155,3,0
5,2021,17125,2,1,2,5807,7,8562,3,0
0,2019,57510,5,0,1,1091,3,11502,3,0
0,2018,44294,3,0,1,964,2,14764,0,1
2,2020,28214,3,1,1,4239,8,9404,4,0
5,2022,54,0,1,0,28,10,54,3,0
6,2022,324,0,1,0,22,11,324,3,0
6,2018,23597,4,0,1,1057,1,5899,0,1
6,2021,19124,2,1,2,4340,8,9562,2,0
9,2018,47855,3,0,1,1123,4,15951,2,0
10,2019,23565,3,2,2,354,8,7855,4,0
4,2023,6911,1,1,0,1705,9,6911,2,0
10,2023,11996,1,0,0,134,1,11996,0,1
7,2019,12953,2,1,0,3605,10,6476,1,0
0,2019,28768,2,2,1,1770,6,14384,4,0
0,2021,37491,3,0,1,1541,4,12497,2,1
5,2019,19116,2,1,2,2695,11,9558,4,0
4,2020,16228,2,2,2,2734,7,8114,3,0
4,2021,9463,1,0,0,1492,2,9463,0,1
5,2021,27952,3,2,2,11,7,9317,0,1
13,2019,18793,2,1,2,4555,5,9396,1,1
6,2018,34426,5,0,1,1214,2,6885,4,0
4,2023,9347,1,1,0,5835,12,9347,3,0
0,2018,38990,3,2,1,2528,3,12996,3,0
10,2022,7500,1,1,0,4589,10,7500,1,0
7,2022,17121,2,0,2,1420,5,8560,0,1
0,2018,30867,3,1,1,4213,9,10289,4,0
0,2020,7221,1,1,0,4245,7,7221,3,0
7,2022,19640,2,2,2,23,7,9820,3,0
10,2019,43265,5,0,1,854,2,8653,1,0
5,2023,0,0,0,0,0,3,0,0,1
7,2021,8450,1,2,0,1336,7,8450,1,1
6,2021,110,0,1,0,48,10,110,2,0
5,2020,5857,1,1,0,555,9,5857,3,0
6,2022,5784,1,2,0,842,6,5784,2,0
4,2020,12752,2,2,0,587,8,6376,0,1
12,2021,22619,3,1,2,7443,11,7539,4,0
9,2020,13975,1,0,0,624,3,13975,0,1
5,2024,0,0,0,0,0,3,0,0,1
2,2018,39720,4,0,1,1072,2,9930,3,0
5,2018,23149,4,0,1,120,1,5787,2,0
4,2018,21747,4,1,1,3887,5,5436,3,0
5,2021,328,0,0,0,136,5,328,0,1
9,2018,60331,4,1,1,5558,9,15082,3,0
6,2019,25648,3,1,2,642,12,8549,3,0
1,2020,6890,1,1,0,4310,7,6890,2,0
2,2018,17260,3,0,2,547,1,5753,1,1
9,2018,38287,4,0,1,831,1,9571,0,1
10,2018,20171,3,0,2,12,1,6723,2,0
5,2018,47527,5,0,1,1847,5,9505,3,0
1,2020,26787,4,2,1,2619,5,6696,3,0
1,2022,5505,1,0,0,920,3,5505,0,1
12,2018,95746,6,2,1,252,8,15957,4,0
6,2023,484,0,1,0,244,11,484,2,1
4,2021,14561,2,1,0,5177,12,7280,3,0
1,2020,7001,1,1,0,6172,10,7001,1,0
3,2022,9273,1,0,0,1794,2,9273,1,1
4,2018,35972,5,2,1,2403,5,7194,4,0
6,2020,29933,4,0,1,348,4,7483,0,1
6,2019,33600,4,1,1,2366,11,8400,3,0
6,2021,20768,3,1,2,7236,11,6922,4,0
9,2021,25236,2,0,2,294,5,12618,0,1
1,2018,30621,3,2,1,2608,5,10207,2,0
10,2019,24726,2,0,2,1739,4,12363,0,1
1,2021,18329,2,0,2,757,4,9164,1,1
4,2022,469,0,1,0,186,9,469,1,1
7,2018,31120,3,0,1,784,1,10373,2,0
7,2018,40635,4,1,1,2712,9,10158,1,0
5,2021,32,0,0,0,5,3,32,0,1
13,2020,29082,3,0,1,516,1,9694,2,0
7,2021,0,0,0,0,0,2,0,0,1
6,2022,336,0,0,0,204,4,336,1,1
0,2020,20806,2,1,2,536,11,10403,2,0
0,2020,33862,3,0,1,370,1,11287,3,0
9,2018,42939,3,0,1,1443,5,14313,2,0
9,2022,0,0,0,0,0,5,0,0,1
12,2019,45469,3,1,1,3912,11,15156,4,0
5,2019,29952,3,2,1,2576,3,9984,3,0
13,2021,0,0,2,0,0,6,0,2,0
7,2019,19226,3,1,2,5660,10,6408,3,0
9,2020,23599,2,1,2,6658,12,11799,3,0
9,2019,53243,4,0,1,944,3,13310,0,1
4,2022,18233,2,1,2,6552,11,9116,1,0
7,2019,20325,2,0,2,1642,2,10162,0,1
5,2021,8471,1,1,0,8180,11,8471,3,0
0,2018,61020,5,1,1,1907,9,12204,4,0
12,2018,45499,4,1,1,1777,9,11374,0,1
1,2019,50740,5,1,1,5287,8,10148,4,0
5,2018,29722,5,0,1,597,5,5944,4,0
3,2019,29302,5,1,1,7856,12,5860,2,0
9,2020,40683,3,1,1,6512,8,13561,3,0
5,2021,16459,2,1,2,3937,7,8229,1,0
10,2024,0,0,2,0,0,8,0,0,1
1,2018,25370,3,1,2,3902,5,8456,3,0
6,2018,21648,3,0,2,1064,2,7216,0,1
2,2018,48442,5,1,1,4734,11,9688,4,0
6,2022,19770,2,0,2,860,2,9885,1,1
9,2022,16072,1,0,2,120,1,16072,3,0
0,2022,13857,1,0,0,33,1,13857,0,1
1,2023,10054,1,2,0,2860,7,10054,4,0
5,2019,42914,4,0,1,1256,3,10728,2,1
4,2022,9905,1,1,0,3502,9,9905,1,1
7,2019,20115,3,0,2,1483,4,6705,0,1
8,2021,95,0,1,0,37,11,95,2,0
9,2023,13218,1,2,0,3134,3,13218,0,1
12,2022,26803,2,0,2,2025,2,13401,0,1
0,2018,40938,4,0,1,1334,5,10234,4,0
5,2022,6718,1,1,0,3560,9,6718,3,0
3,2021,12498,2,1,0,4672,9,6249,0,1
9,2020,60439,4,0,1,2106,5,15109,2,0
2,2019,32400,5,2,1,424,6,6480,4,0
8,2023,11926,1,0,0,396,5,11926,0,1
9,2019,37553,3,1,1,6401,8,12517,2,0
4,2018,31203,4,2,1,2673,5,7800,4,0
3,2024,148,0,0,0,94,5,148,0,1
7,2021,26169,3,0,2,1190,4,8723,0,1
4,2020,20236,2,1,2,4904,9,10118,4,0
3,2018,37976,4,2,1,2617,8,9494,3,0
13,2020,21071,3,1,2,6078,8,7023,4,0
6,2019,57292,5,0,1,2166,3,11458,2,0
7,2018,30283,6,2,1,2371,3,5047,3,0
13,2022,0,0,2,0,0,7,0,2,0
0,2018,26978,3,2,2,2792,4,8992,2,0
1,2019,20502,4,0,1,1850,2,5125,2,0
10,2018,32628,4,2,1,2415,3,8157,4,0
5,2022,0,0,1,0,0,12,0,3,0
9,2021,16676,2,1,2,6920,12,8338,2,0
2,2021,17903,3,0,2,1569,3,5967,1,0
6,2022,9822,1,1,0,6563,11,9822,3,0
9,2018,41739,3,1,1,1530,9,13913,3,0
1,2019,12906,2,0,0,210,1,6453,1,1
6,2020,32121,4,2,1,1232,7,8030,0,1
10,2023,0,0,0,0,0,5,0,0,1
9,2018,72664,5,1,1,881,11,14532,4,0
5,2021,17005,3,0,2,1136,3,5668,1,0
9,2021,453,0,2,0,341,6,453,2,0
13,2020,20666,3,0,2,164,1,6888,2,0
7,2019,16699,2,2,2,2655,4,8349,3,0
13,2020,10454,1,1,0,7156,9,10454,4,0
8,2022,27990,2,1,2,3806,5,13995,3,0
9,2021,40218,3,1,1,3793,10,13406,4,0
9,2018,28122,3,2,1,2935,4,9374,2,0
5,2020,26034,3,1,2,4310,6,8678,3,0
4,2021,6049,1,2,0,355,7,6049,0,1
13,2020,9367,1,2,0,2289,4,9367,0,1
10,2020,38625,3,1,1,3011,9,12875,1,0
8,2018,45163,5,1,1,1306,11,9032,4,0
6,2020,23911,2,1,2,7747,12,11955,2,0
1,2021,0,0,1,0,0,11,0,3,0
9,2023,483,0,2,0,74,6,483,0,1
1,2021,18653,2,1,2,3929,6,9326,0,1
3,2019,39786,5,2,1,3107,4,7957,4,0
0,2018,74623,5,1,1,4087,7,14924,4,0
9,2020,22090,2,0,2,747,1,11045,0,1
0,2018,90797,6,0,1,269,4,15132,1,0
9,2018,78990,5,0,1,1938,3,15798,2,0
6,2023,114,0,0,0,61,1,114,0,1
13,2020,28084,4,2,1,3288,8,7021,4,0
9,2018,68577,6,2,1,1395,8,11429,2,0
13,2018,28594,4,2,1,1886,8,7148,4,0
4,2020,20203,2,1,2,7250,12,10101,3,0
5,2020,8613,1,2,0,2110,7,8613,0,1
9,2020,25590,2,1,2,7851,10,12795,2,0
5,2019,50985,5,0,1,1795,4,10197,4,0
0,2020,22734,3,2,2,2709,3,7578,2,0
8,2021,10061,1,2,0,3291,6,10061,3,0
6,2019,37299,3,0,1,1672,4,12433,2,0
7,2020,15215,2,1,0,3893,11,7607,0,1
6,2018,30475,4,1,1,602,9,7618,4,0
9,2020,56949,4,0,1,2098,5,14237,3,0
4,2020,6643,1,0,0,891,2,6643,0,1
12,2022,0,0,0,0,0,3,0,1,1
13,2023,116,0,0,0,21,3,116,0,1
7,2020,27651,3,1,2,6469,11,9217,4,0
0,2018,44327,5,1,1,3948,11,8865,3,0
8,2019,22105,3,1,2,3282,10,7368,1,0
7,2020,15608,3,0,2,1981,2,5202,0,1
0,2021,329,0,1,0,279,11,329,4,0
3,2022,6925,1,0,0,1543,5,6925,0,1
6,2018,72270,6,1,1,6292,8,12045,3,1
9,2021,25149,2,1,2,2121,9,12574,0,1
1,2019,39012,4,1,1,7173,9,9753,4,0
9,2018,49594,4,2,1,1240,8,12398,4,0
1,2019,17781,2,1,2,3332,12,8890,4,0
4,2020,22070,4,0,1,829,2,5517,3,0
7,2023,0,0,0,0,0,4,0,0,1
2,2022,9790,1,0,0,741,1,9790,0,1
9,2018,67993,6,1,1,7430,11,11332,4,0
4,2021,0,0,1,0,0,12,0,2,0
11,2020,22822,3,0,2,441,1,7607,0,1
9,2019,31466,3,2,1,3087,6,10488,2,0
12,2021,12339,1,1,0,5102,12,12339,3,0
8,2021,34237,3,1,1,5870,11,11412,3,0
6,2019,45460,4,0,1,1355,3,11365,2,0
7,2019,32279,5,0,1,1076,2,6455,1,0
3,2018,21939,3,0,2,1349,2,7313,2,0
5,2022,6826,1,0,0,1221,5,6826,0,1
7,2021,10259,1,0,0,970,3,10259,0,1
6,2019,39517,4,1,1,4381,12,9879,4,0
3,2024,0,0,2,0,0,8,0,1,0
0,2021,0,0,1,0,0,9,0,1,0
10,2019,31977,4,1,1,645,10,7994,4,0
9,2021,16898,2,1,2,1115,11,8449,1,0
5,2021,458,0,2,0,259,7,458,1,0
7,2019,18279,2,0,2,512,5,9139,0,1
0,2021,251,0,2,0,229,8,251,3,0
1,2020,10951,1,1,0,6898,11,10951,0,1
4,2020,18769,2,1,2,1521,9,9384,4,0
2,2019,27166,3,0,2,266,3,9055,3,0
5,2022,9991,1,1,0,4019,5,9991,3,0
6,2021,7248,1,1,0,6025,9,7248,2,0
0,2022,14176,2,0,0,1859,2,7088,0,1
2,2023,7587,1,2,0,3185,4,7587,0,1
1,2022,495,0,1,0,302,12,495,2,0
4,2021,14844,2,2,0,3211,5,7422,2,0
12,2019,22271,2,1,2,1840,11,11135,3,0
10,2019,24752,2,2,2,3016,6,12376,4,0
8,2019,39632,4,0,1,275,4,9908,3,0
12,2018,40019,5,1,1,3526,8,8003,3,0
0,2018,36717,4,0,1,623,3,9179,0,1
3,2018,28444,3,1,1,5470,9,9481,3,0
6,2020,22231,4,2,1,1985,6,5557,4,0
6,2019,50256,4,1,1,4779,9,12564,4,0
