Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun
30-06-2024,FJB/8494/SBY/PL/8075,SBY9560604,ALL-NEW-NMAX,2019,29381,Repair,Baik,Perlu Penggantian,2,965,5,3,5876
30-06-2024,FJB/5613/SBY/PL/3619,SBY7801556,MIO,2023,11587,Repair,Perlu Ganti,Baik,3,2453,1,2,11587
30-06-2024,FJB/5241/SBY/PL/6746,SBY6382610,ALL-NEW-AEROX,2023,12036,Repair,Kritis,Baik,12,3067,1,4,12036
30-06-2024,FJB/1867/SBY/PL/4249,SBY9680146,MIO,2020,35821,Repair,Kritis,Perlu Penggantian,9,2241,4,3,8955
30-06-2024,FJB/8825/SBY/PL/7288,SBY7684122,ALL-NEW-AEROX,2018,88680,Repair,Baik,Perlu Penggantian,2,1625,6,3,14780
01-07-2024,FJB/6789/SBY/PL/9879,SBY8528850,MIO,2018,51478,Repair,Kritis,Perlu Penggantian,10,7898,6,4,8579
01-07-2024,FJB/8932/SBY/PL/4269,SBY7760336,ALL-NEW-NMAX,2018,61622,Repair,Perlu Ganti,Perlu Penggantian,8,942,6,4,10270
01-07-2024,FJB/4991/SBY/PL/4260,SBY5060953,X-MAX-CONNEC,2019,50641,Repair,Kritis,Perlu Penggantian,10,5603,5,4,10128
01-07-2024,FJB/1507/SBY/PL/5304,SBY5627625,MIO-M3 125,2021,23675,Rutin,Baik,Perlu Penyetelan,2,298,3,0,7891
02-07-2024,FJB/9791/SBY/PL/8742,SBY2626513,MIO,2020,27998,Repair,Kritis,Perlu Penggantian,12,207,4,4,6999
02-07-2024,FJB/2168/SBY/PL/6505,SBY2877311,XSR 155,2018,64739,Repair,Kritis,Perlu Penggantian,12,182,6,1,10789
02-07-2024,FJB/1187/SBY/PL/4875,SBY4230227,ALL-NEW-AEROX,2019,40981,Rutin,Baik,Perlu Penggantian,3,1450,5,0,8196
02-07-2024,FJB/3528/SBY/PL/8323,SBY1869341,LEXI,2024,0,Repair,Perlu Ganti,Baik,8,0,0,2,0
02-07-2024,FJB/6684/SBY/PL/9104,SBY7555349,R15,2020,37403,Repair,Kritis,Perlu Penggantian,10,3084,4,4,9350
02-07-2024,FJB/8605/SBY/PL/4875,SBY5271842,ALL-NEW-NMAX,2023,7242,Rutin,Baik,Baik,1,788,1,0,7242
03-07-2024,FJB/8830/SBY/PL/9601,SBY4206485,LEXI,2022,12678,Rutin,Baik,Baik,3,1406,2,0,6339
03-07-2024,FJB/6764/SBY/PL/2958,SBY3236659,ALL-NEW-NMAX,2020,27089,Repair,Baik,Perlu Penggantian,5,323,4,2,6772
03-07-2024,FJB/8290/SBY/PL/9136,SBY4205073,FREE-GO-S,2021,16935,Repair,Kritis,Perlu Penyetelan,10,2375,3,2,5645
03-07-2024,FJB/1875/SBY/PL/9124,SBY5078811,X-MAX-CONNEC,2021,24329,Repair,Kritis,Perlu Penyetelan,10,4157,3,4,8109
03-07-2024,FJB/7017/SBY/PL/9769,SBY6878245,ALL-NEW-NMAX,2020,35893,Repair,Kritis,Perlu Penggantian,10,6990,4,2,8973
03-07-2024,FJB/3104/SBY/PL/4548,SBY9603106,NMAX-NEO-S,2021,27931,Rutin,Baik,Perlu Penyetelan,1,899,3,0,9310
03-07-2024,FJB/9638/SBY/PL/1343,SBY2059556,NMAX-NEO-S,2021,46258,Repair,Perlu Ganti,Perlu Penggantian,6,2608,3,2,15419
03-07-2024,FJB/9816/SBY/PL/2534,SBY4509832,LEXI,2018,54106,Repair,Baik,Perlu Penggantian,1,40,6,2,9017
04-07-2024,FJB/8046/SBY/PL/1673,SBY2176586,FAZZIO-NEO-HY,2022,13918,Repair,Kritis,Baik,9,4799,2,3,6959
04-07-2024,FJB/5230/SBY/PL/2704,SBY3118160,MT-15,2023,7816,Rutin,Perlu Ganti,Baik,6,1967,1,0,7816
04-07-2024,FJB/3362/SBY/PL/2621,SBY8025185,ALL-NEW-AEROX,2021,33659,Repair,Kritis,Perlu Penggantian,12,2976,3,3,11219
04-07-2024,FJB/2368/SBY/PL/1253,SBY7072685,FREE-GO-S,2024,0,Repair,Kritis,Baik,9,0,0,3,0
04-07-2024,FJB/4637/SBY/PL/3399,SBY8336513,VIXION,2023,6868,Rutin,Kritis,Baik,11,4705,1,0,6868
04-07-2024,FJB/3698/SBY/PL/2345,SBY6640026,MIO-M3 125,2018,45488,Repair,Perlu Ganti,Perlu Penggantian,4,2974,6,3,7581
04-07-2024,FJB/7319/SBY/PL/2193,SBY4010967,ALL-NEW-NMAX,2023,5254,Repair,Kritis,Baik,6,4441,1,2,5254
04-07-2024,FJB/5550/SBY/PL/4267,SBY6645031,ALL-NEW-NMAX,2023,9527,Repair,Kritis,Baik,6,4048,1,2,9527
05-07-2024,FJB/4835/SBY/PL/4950,SBY6543811,ALL-NEW-NMAX,2021,22209,Repair,Perlu Ganti,Perlu Penyetelan,6,1411,3,2,7403
05-07-2024,FJB/3628/SBY/PL/5696,SBY2894155,NMAX-NEO-S,2020,29432,Repair,Kritis,Perlu Penggantian,10,145,4,3,7358
05-07-2024,FJB/9037/SBY/PL/5655,SBY1908668,LEXI,2024,339,Rutin,Kritis,Baik,9,279,0,1,339
05-07-2024,FJB/7744/SBY/PL/9185,SBY2829079,NMAX-NEO-S,2018,75680,Rutin,Kritis,Perlu Penggantian,12,1324,6,0,12613
05-07-2024,FJB/9232/SBY/PL/8046,SBY3392667,FILANO-NEO,2023,9961,Rutin,Baik,Baik,4,857,1,0,9961
05-07-2024,FJB/7231/SBY/PL/7128,SBY4263720,XSR 155,2018,56321,Repair,Kritis,Perlu Penggantian,12,706,6,4,9386
05-07-2024,FJB/6424/SBY/PL/1226,SBY1048188,LEXI,2020,35327,Repair,Kritis,Perlu Penggantian,9,6764,4,4,8831
06-07-2024,FJB/2343/SBY/PL/4404,SBY6325651,XSR 155,2020,41956,Repair,Baik,Perlu Penggantian,2,1222,4,4,10489
06-07-2024,FJB/4872/SBY/PL/4968,SBY6916548,MIO,2021,26635,Repair,Kritis,Perlu Penyetelan,4,3860,3,4,8878
06-07-2024,FJB/3299/SBY/PL/6139,SBY3102215,MT-15,2020,30999,Repair,Perlu Ganti,Perlu Penggantian,8,2026,4,3,7749
06-07-2024,FJB/5868/SBY/PL/8592,SBY7921158,XSR 155,2018,85220,Repair,Perlu Ganti,Perlu Penggantian,8,1441,6,4,14203
06-07-2024,FJB/5176/SBY/PL/5439,SBY6416104,X-MAX-CONNEC,2020,30018,Repair,Kritis,Perlu Penggantian,12,9919,4,4,7504
06-07-2024,FJB/8662/SBY/PL/2316,SBY5514493,NMAX-NEO-S,2020,43060,Repair,Perlu Ganti,Perlu Penggantian,4,3151,4,4,10765
06-07-2024,FJB/7378/SBY/PL/3941,SBY3559923,NMAX-NEO-S,2019,48601,Repair,Baik,Perlu Penggantian,3,753,5,3,9720
07-07-2024,FJB/8971/SBY/PL/7641,SBY8573363,LEXI,2020,35892,Repair,Perlu Ganti,Perlu Penggantian,6,1288,4,4,8973
07-07-2024,FJB/1968/SBY/PL/4703,SBY7512377,ALL-NEW-AEROX,2021,24290,Rutin,Perlu Ganti,Perlu Penyetelan,8,1269,3,0,8096
07-07-2024,FJB/9692/SBY/PL/4682,SBY2177805,MIO,2018,54308,Repair,Baik,Perlu Penggantian,2,1720,6,3,9051
07-07-2024,FJB/2494/SBY/PL/5255,SBY5129831,NMAX-NEO-S,2020,50829,Repair,Perlu Ganti,Perlu Penggantian,8,988,4,3,12707
07-07-2024,FJB/9203/SBY/PL/4854,SBY3278158,X-MAX-CONNEC,2018,45361,Repair,Kritis,Perlu Penggantian,11,2824,6,2,7560
07-07-2024,FJB/8612/SBY/PL/2196,SBY8589845,LEXI,2022,11436,Repair,Kritis,Baik,7,4008,2,2,5718
07-07-2024,FJB/4230/SBY/PL/2255,SBY2223265,FILANO-NEO,2022,14296,Kupon Gratis I (DUA),Baik,Baik,4,1520,2,1,7148
07-07-2024,FJB/3084/SBY/PL/2456,SBY4220077,ALL-NEW-NMAX,2018,36007,Repair,Baik,Perlu Penggantian,1,243,6,2,6001
07-07-2024,FJB/1720/SBY/PL/2070,SBY2684094,ALL-NEW-NMAX,2022,15981,Repair,Kritis,Baik,10,7856,2,4,7990
07-07-2024,FJB/3024/SBY/PL/1453,SBY7489627,MIO-M3 125,2023,10554,Rutin,Baik,Baik,3,915,1,0,10554
07-07-2024,FJB/2927/SBY/PL/7635,SBY6061537,ALL-NEW-AEROX,2021,43124,Repair,Kritis,Perlu Penggantian,11,99,3,2,14374
07-07-2024,FJB/7709/SBY/PL/3657,SBY4390506,VIXION,2022,24634,Rutin,Perlu Ganti,Perlu Penyetelan,7,52,2,0,12317
07-07-2024,FJB/4554/SBY/PL/1015,SBY6470978,X-MAX-CONNEC,2018,50810,Rutin,Baik,Perlu Penggantian,4,563,6,0,8468
08-07-2024,FJB/1748/SBY/PL/2267,SBY4599784,NMAX-NEO-S,2024,239,Kupon Gratis I (DUA),Baik,Baik,5,122,0,0,239
08-07-2024,FJB/4791/SBY/PL/1572,SBY1569200,XSR 155,2024,480,Repair,Kritis,Baik,10,356,0,3,480
08-07-2024,FJB/7905/SBY/PL/9173,SBY4684275,R15,2019,44733,Repair,Kritis,Perlu Penggantian,6,4527,5,4,8946
08-07-2024,FJB/6426/SBY/PL/9972,SBY8810395,MIO,2020,35207,Repair,Perlu Ganti,Perlu Penggantian,7,3049,4,4,8801
08-07-2024,FJB/1952/SBY/PL/6069,SBY8015957,XSR 155,2020,46975,Repair,Perlu Ganti,Perlu Penggantian,6,815,4,3,11743
08-07-2024,FJB/9320/SBY/PL/6676,SBY3948643,LEXI,2023,8632,Kupon Gratis II (TIGA),Kritis,Baik,6,5159,1,1,8632
08-07-2024,FJB/9068/SBY/PL/2784,SBY3565606,VIXION,2022,20863,Repair,Perlu Ganti,Perlu Penyetelan,4,3046,2,1,10431
08-07-2024,FJB/3965/SBY/PL/6286,SBY3468140,NMAX-NEO-S,2019,64897,Repair,Baik,Perlu Penggantian,2,224,5,3,12979
09-07-2024,FJB/1088/SBY/PL/9862,SBY1909549,MT-15,2022,13255,Repair,Kritis,Baik,9,5090,2,3,6627
09-07-2024,FJB/5592/SBY/PL/2443,SBY6301248,MT-15,2024,197,Kupon Gratis I (DUA),Perlu Ganti,Baik,7,40,0,0,197
09-07-2024,FJB/8060/SBY/PL/5450,SBY1952117,ALL-NEW-AEROX,2023,7182,Repair,Kritis,Baik,9,4273,1,3,7182
09-07-2024,FJB/2624/SBY/PL/8432,SBY4000379,ALL-NEW-NMAX,2019,45775,Repair,Kritis,Perlu Penggantian,11,4060,5,4,9155
09-07-2024,FJB/9783/SBY/PL/9060,SBY4245984,MIO-M3 125,2021,27946,Repair,Baik,Perlu Penyetelan,1,8,3,1,9315
10-07-2024,FJB/5934/SBY/PL/5239,SBY1599378,NMAX-NEO-S,2020,60978,Kupon Gratis I (DUA),Baik,Perlu Penggantian,2,671,4,1,15244
10-07-2024,FJB/6843/SBY/PL/8283,SBY6806667,FREE-GO-S,2018,32192,Repair,Baik,Perlu Penggantian,5,823,6,3,5365
10-07-2024,FJB/9105/SBY/PL/4826,SBY2296791,FILANO-NEO,2018,35358,Repair,Kritis,Perlu Penggantian,12,1880,6,3,5893
10-07-2024,FJB/4963/SBY/PL/2540,SBY2574976,X-MAX-CONNEC,2021,21969,Repair,Kritis,Perlu Penyetelan,12,4522,3,3,7323
10-07-2024,FJB/1920/SBY/PL/5820,SBY1645814,NMAX-NEO-S,2023,12784,Rutin,Baik,Baik,2,1133,1,0,12784
10-07-2024,FJB/2440/SBY/PL/5431,SBY1174316,MIO-M3 125,2021,18122,Repair,Kritis,Perlu Penyetelan,12,9375,3,2,6040
11-07-2024,FJB/6077/SBY/PL/9505,SBY8682911,NMAX-NEO-S,2023,11147,Jual Part,Baik,Baik,3,1819,1,0,11147
11-07-2024,FJB/9110/SBY/PL/5559,SBY3069872,MT-15,2018,54983,Repair,Perlu Ganti,Perlu Penggantian,7,2983,6,4,9163
11-07-2024,FJB/4940/SBY/PL/6456,SBY1425590,MIO-M3 125,2020,41477,Repair,Perlu Ganti,Perlu Penggantian,4,3299,4,3,10369
12-07-2024,FJB/1135/SBY/PL/7781,SBY5036932,X-MAX-CONNEC,2018,75783,Repair,Kritis,Perlu Penggantian,8,3919,6,3,12630
12-07-2024,FJB/2931/SBY/PL/2769,SBY3295730,X-MAX-CONNEC,2022,25119,Repair,Kritis,Perlu Penyetelan,9,2545,2,4,12559
12-07-2024,FJB/5893/SBY/PL/9870,SBY3032380,MIO,2019,61474,Repair,Kritis,Perlu Penggantian,6,4107,5,4,12294
12-07-2024,FJB/3758/SBY/PL/9645,SBY3900979,XSR 155,2022,13831,Repair,Kritis,Baik,11,6608,2,3,6915
13-07-2024,FJB/5014/SBY/PL/2437,SBY4511910,FAZZIO-NEO-HY,2019,46412,Repair,Baik,Perlu Penggantian,2,573,5,4,9282
13-07-2024,FJB/7793/SBY/PL/3713,SBY3860933,X-MAX-CONNEC,2022,25222,Rutin,Kritis,Perlu Penyetelan,9,5481,2,0,12611
13-07-2024,FJB/3377/SBY/PL/6535,SBY8203970,LEXI,2018,35771,Repair,Kritis,Perlu Penggantian,10,2098,6,3,5961
14-07-2024,FJB/1729/SBY/PL/7089,SBY3967868,ALL-NEW-AEROX,2022,25285,Rutin,Baik,Perlu Penyetelan,4,2190,2,1,12642
14-07-2024,FJB/8273/SBY/PL/1120,SBY4223533,MIO-M3 125,2022,17099,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,2,1152,2,0,8549
14-07-2024,FJB/1891/SBY/PL/2818,SBY7702690,NMAX-NEO-S,2018,92951,Kupon Gratis III (TIGA),Baik,Perlu Penggantian,4,152,6,1,15491
14-07-2024,FJB/6333/SBY/PL/2165,SBY7847264,LEXI,2018,56653,Repair,Kritis,Perlu Penggantian,9,5534,6,3,9442
14-07-2024,FJB/7930/SBY/PL/3279,SBY6613872,NMAX-NEO-S,2023,10610,Kupon Gratis II (TIGA),Baik,Baik,1,70,1,0,10610
14-07-2024,FJB/1061/SBY/PL/8458,SBY8506897,LEXI,2022,13544,Rutin,Kritis,Baik,8,5684,2,1,6772
14-07-2024,FJB/3403/SBY/PL/8574,SBY5091240,X-MAX-CONNEC,2018,71293,Repair,Kritis,Perlu Penggantian,8,5311,6,4,11882
15-07-2024,FJB/7734/SBY/PL/2831,SBY2269381,FREE-GO-S,2021,29572,Rutin,Baik,Perlu Penggantian,1,168,3,0,9857
15-07-2024,FJB/7629/SBY/PL/2230,SBY9982626,VIXION,2023,9918,Repair,Kritis,Baik,9,5507,1,2,9918
15-07-2024,FJB/9530/SBY/PL/4058,SBY4738506,FREE-GO-S,2019,36253,Repair,Kritis,Perlu Penggantian,10,7940,5,4,7250
15-07-2024,FJB/3319/SBY/PL/3384,SBY5525811,NMAX-NEO-S,2020,51771,Repair,Kritis,Perlu Penggantian,10,2027,4,3,12942
15-07-2024,FJB/8035/SBY/PL/1417,SBY2879136,FREE-GO-S,2022,9993,Repair,Kritis,Baik,10,278,2,2,4996
15-07-2024,FJB/4522/SBY/PL/2410,SBY2636682,ALL-NEW-AEROX,2023,8167,Repair,Kritis,Baik,6,3678,1,2,8167
15-07-2024,FJB/8853/SBY/PL/5824,SBY4723843,MIO,2019,54748,Repair,Kritis,Perlu Penggantian,11,5358,5,2,10949
15-07-2024,FJB/4267/SBY/PL/7515,SBY2498247,VIXION,2018,73697,Repair,Perlu Ganti,Perlu Penggantian,8,382,6,2,12282
15-07-2024,FJB/8406/SBY/PL/3046,SBY2289333,MIO-M3 125,2023,5435,Jual Part,Kritis,Baik,11,1937,1,0,5435
16-07-2024,FJB/2407/SBY/PL/9923,SBY6400965,FILANO-NEO,2020,29764,Repair,Perlu Ganti,Perlu Penggantian,3,2654,4,4,7441
16-07-2024,FJB/4275/SBY/PL/8520,SBY4401948,FAZZIO-NEO-HY,2019,40704,Repair,Perlu Ganti,Perlu Penggantian,6,713,5,3,8140
16-07-2024,FJB/6057/SBY/PL/2819,SBY1672689,NMAX-NEO-S,2019,81127,Kupon Gratis I (DUA),Kritis,Perlu Penggantian,10,2534,5,1,16225
17-07-2024,FJB/8195/SBY/PL/7471,SBY9903165,NMAX-NEO-S,2021,24010,Rutin,Baik,Perlu Penyetelan,5,2052,3,0,8003
17-07-2024,FJB/9564/SBY/PL/6917,SBY5265516,ALL-NEW-AEROX,2018,86510,Repair,Kritis,Perlu Penggantian,11,4457,6,4,14418
17-07-2024,FJB/9125/SBY/PL/9537,SBY5459229,ALL-NEW-NMAX,2018,54004,Repair,Perlu Ganti,Perlu Penggantian,7,623,6,4,9000
17-07-2024,FJB/8009/SBY/PL/9018,SBY1408966,NMAX-NEO-S,2018,79506,Repair,Perlu Ganti,Perlu Penggantian,6,2700,6,3,13251
17-07-2024,FJB/2798/SBY/PL/5035,SBY9567866,MT-15,2020,39105,Repair,Kritis,Perlu Penggantian,11,9123,4,4,9776
17-07-2024,FJB/9316/SBY/PL/5271,SBY8863713,ALL-NEW-NMAX,2019,49431,Repair,Perlu Ganti,Perlu Penggantian,8,2671,5,2,9886
17-07-2024,FJB/2953/SBY/PL/8119,SBY4297353,ALL-NEW-AEROX,2018,69296,Repair,Perlu Ganti,Perlu Penggantian,4,2386,6,4,11549
17-07-2024,FJB/7023/SBY/PL/8450,SBY7121816,ALL-NEW-AEROX,2019,47229,Rutin,Kritis,Perlu Penggantian,10,6795,5,0,9445
17-07-2024,FJB/8944/SBY/PL/8066,SBY5497327,FREE-GO-S,2018,29209,Repair,Kritis,Perlu Penggantian,8,6177,6,3,4868
17-07-2024,FJB/3131/SBY/PL/7769,SBY9413349,FREE-GO-S,2019,45922,Repair,Perlu Ganti,Perlu Penggantian,4,2439,5,3,9184
17-07-2024,FJB/9107/SBY/PL/9809,SBY7530479,ALL-NEW-NMAX,2021,17008,Repair,Kritis,Perlu Penyetelan,10,2963,3,3,5669
18-07-2024,FJB/5343/SBY/PL/9179,SBY3908379,LEXI,2019,41775,Repair,Perlu Ganti,Perlu Penggantian,6,1820,5,4,8355
18-07-2024,FJB/5357/SBY/PL/9642,SBY9694354,X-MAX-CONNEC,2021,27155,Repair,Kritis,Perlu Penyetelan,10,5571,3,2,9051
18-07-2024,FJB/6799/SBY/PL/4181,SBY1519208,MT-15,2018,68071,Repair,Perlu Ganti,Perlu Penggantian,8,604,6,4,11345
18-07-2024,FJB/1491/SBY/PL/9426,SBY5285794,MIO,2021,23286,Repair,Kritis,Perlu Penyetelan,8,6531,3,4,7762
18-07-2024,FJB/3057/SBY/PL/6696,SBY6735287,NMAX-NEO-S,2021,25160,Repair,Baik,Perlu Penyetelan,2,1678,3,3,8386
19-07-2024,FJB/4647/SBY/PL/4483,SBY2483562,ALL-NEW-NMAX,2021,24584,Kupon Gratis III (TIGA),Baik,Perlu Penyetelan,5,1772,3,0,8194
19-07-2024,FJB/5384/SBY/PL/2876,SBY7135467,FAZZIO-NEO-HY,2018,57964,Repair,Baik,Perlu Penggantian,2,1005,6,4,9660
19-07-2024,FJB/8551/SBY/PL/2109,SBY5936805,FAZZIO-NEO-HY,2018,44626,Repair,Baik,Perlu Penggantian,5,600,6,4,7437
19-07-2024,FJB/2267/SBY/PL/6786,SBY9279477,MIO-M3 125,2020,42605,Repair,Kritis,Perlu Penggantian,11,5494,4,4,10651
19-07-2024,FJB/4405/SBY/PL/5773,SBY2266466,MIO-M3 125,2019,33454,Repair,Baik,Perlu Penggantian,1,192,5,3,6690
19-07-2024,FJB/2709/SBY/PL/7890,SBY6258035,XSR 155,2018,47828,Repair,Kritis,Perlu Penggantian,12,631,6,2,7971
19-07-2024,FJB/4505/SBY/PL/2824,SBY5898123,MIO,2022,13851,Repair,Kritis,Baik,11,1118,2,2,6925
20-07-2024,FJB/1975/SBY/PL/4188,SBY1108319,MIO,2018,66026,Repair,Baik,Perlu Penggantian,2,180,6,2,11004
20-07-2024,FJB/9329/SBY/PL/7391,SBY4258663,LEXI,2021,24609,Rutin,Baik,Perlu Penyetelan,2,1326,3,0,8203
20-07-2024,FJB/7264/SBY/PL/3507,SBY3743245,FAZZIO-NEO-HY,2019,32400,Repair,Perlu Ganti,Perlu Penggantian,6,424,5,4,6480
20-07-2024,FJB/3698/SBY/PL/7418,SBY5164169,MIO-M3 125,2024,365,Rutin,Baik,Baik,3,210,0,0,365
20-07-2024,FJB/1527/SBY/PL/7909,SBY9188968,X-MAX-CONNEC,2018,48103,Repair,Kritis,Perlu Penggantian,5,3995,6,3,8017
20-07-2024,FJB/2682/SBY/PL/6883,SBY3498713,LEXI,2019,49780,Repair,Kritis,Perlu Penggantian,8,4072,5,4,9956
20-07-2024,FJB/3778/SBY/PL/9087,SBY8971234,NMAX-NEO-S,2018,46076,Repair,Kritis,Perlu Penggantian,9,5110,6,4,7679
21-07-2024,FJB/9010/SBY/PL/9662,SBY1675473,ALL-NEW-AEROX,2021,31000,Repair,Kritis,Perlu Penggantian,11,1185,3,4,10333
21-07-2024,FJB/8027/SBY/PL/1084,SBY1261856,NMAX-NEO-S,2023,14257,Rutin,Baik,Baik,4,1543,1,0,14257
21-07-2024,FJB/4413/SBY/PL/6459,SBY6346715,ALL-NEW-AEROX,2022,20015,Repair,Perlu Ganti,Perlu Penyetelan,8,2112,2,3,10007
21-07-2024,FJB/9064/SBY/PL/6259,SBY6587340,ALL-NEW-NMAX,2022,9768,Rutin,Perlu Ganti,Baik,4,3500,2,0,4884
21-07-2024,FJB/6958/SBY/PL/8475,SBY1948652,NMAX-NEO-S,2024,130,Kupon Gratis II (TIGA),Perlu Ganti,Baik,8,67,0,0,130
21-07-2024,FJB/7807/SBY/PL/3467,SBY7934872,MT-15,2022,21634,Repair,Kritis,Perlu Penyetelan,5,3649,2,4,10817
21-07-2024,FJB/7023/SBY/PL/3423,SBY5847368,ALL-NEW-NMAX,2019,27333,Repair,Kritis,Perlu Penggantian,7,5124,5,4,5466
21-07-2024,FJB/4550/SBY/PL/8171,SBY7006600,MIO,2021,33162,Repair,Kritis,Perlu Penggantian,11,258,3,3,11054
21-07-2024,FJB/3265/SBY/PL/7313,SBY9815297,MIO,2023,7381,Repair,Baik,Baik,3,1073,1,2,7381
21-07-2024,FJB/2005/SBY/PL/6597,SBY5164853,NMAX-NEO-S,2023,8914,Rutin,Baik,Baik,5,2185,1,1,8914
22-07-2024,FJB/2140/SBY/PL/3127,SBY3104301,MIO,2021,23651,Rutin,Perlu Ganti,Perlu Penyetelan,4,2401,3,0,7883
22-07-2024,FJB/1443/SBY/PL/9894,SBY8271680,FREE-GO-S,2018,56139,Repair,Kritis,Perlu Penggantian,11,2239,6,3,9356
22-07-2024,FJB/8622/SBY/PL/3569,SBY6092807,R15,2024,251,Repair,Baik,Baik,5,144,0,2,251
22-07-2024,FJB/4138/SBY/PL/4745,SBY2511319,MIO,2023,8557,Repair,Kritis,Baik,8,6363,1,2,8557
22-07-2024,FJB/2641/SBY/PL/1027,SBY1058458,MIO-M3 125,2024,0,Repair,Kritis,Baik,9,0,0,2,0
22-07-2024,FJB/3500/SBY/PL/3896,SBY6610143,NMAX-NEO-S,2020,47523,Repair,Kritis,Perlu Penggantian,9,3601,4,3,11880
22-07-2024,FJB/4443/SBY/PL/7346,SBY3771179,ALL-NEW-AEROX,2019,70948,Repair,Kritis,Perlu Penggantian,9,3804,5,4,14189
22-07-2024,FJB/4864/SBY/PL/5912,SBY9520539,NMAX-NEO-S,2020,34304,Repair,Kritis,Perlu Penggantian,11,792,4,4,8576
22-07-2024,FJB/8758/SBY/PL/8567,SBY4152702,MIO,2022,14292,Rutin,Baik,Baik,1,1472,2,1,7146
22-07-2024,FJB/1081/SBY/PL/5702,SBY1109274,X-MAX-CONNEC,2021,35831,Repair,Perlu Ganti,Perlu Penggantian,6,3396,3,2,11943
22-07-2024,FJB/3192/SBY/PL/7908,SBY3669710,VIXION,2023,12158,Repair,Perlu Ganti,Baik,8,3330,1,2,12158
22-07-2024,FJB/1416/SBY/PL/1684,SBY2508751,MIO,2018,64916,Repair,Perlu Ganti,Perlu Penggantian,5,2838,6,3,10819
22-07-2024,FJB/3952/SBY/PL/5704,SBY3375940,XSR 155,2020,31704,Repair,Perlu Ganti,Perlu Penggantian,6,1312,4,3,7926
23-07-2024,FJB/7180/SBY/PL/2501,SBY9512241,MIO,2024,0,Rutin,Baik,Baik,2,0,0,0,0
23-07-2024,FJB/2791/SBY/PL/9367,SBY3166222,LEXI,2023,6006,Repair,Kritis,Baik,9,5300,1,3,6006
23-07-2024,FJB/8841/SBY/PL/2690,SBY7628236,FREE-GO-S,2023,6560,Repair,Kritis,Baik,10,2133,1,3,6560
23-07-2024,FJB/1095/SBY/PL/7370,SBY8483410,X-MAX-CONNEC,2019,61304,Repair,Kritis,Perlu Penggantian,7,5614,5,4,12260
23-07-2024,FJB/6401/SBY/PL/1285,SBY4485724,LEXI,2022,15394,Jual Part,Kritis,Baik,7,5177,2,1,7697
23-07-2024,FJB/9443/SBY/PL/7604,SBY2330029,ALL-NEW-NMAX,2023,6178,Rutin,Perlu Ganti,Baik,7,1646,1,0,6178
24-07-2024,FJB/9138/SBY/PL/8954,SBY5193107,FAZZIO-NEO-HY,2022,12558,Repair,Kritis,Baik,12,331,2,1,6279
24-07-2024,FJB/4389/SBY/PL/2761,SBY5049331,R15,2018,63350,Repair,Kritis,Perlu Penggantian,8,4813,6,4,10558
24-07-2024,FJB/8731/SBY/PL/9377,SBY6045763,ALL-NEW-AEROX,2019,43431,Repair,Kritis,Perlu Penggantian,11,7644,5,4,8686
24-07-2024,FJB/1546/SBY/PL/2451,SBY9302768,ALL-NEW-AEROX,2020,59359,Rutin,Baik,Perlu Penggantian,5,1088,4,1,14839
24-07-2024,FJB/8035/SBY/PL/1983,SBY5056064,MIO,2022,16476,Repair,Kritis,Perlu Penyetelan,12,2523,2,1,8238
24-07-2024,FJB/6285/SBY/PL/8964,SBY3547034,MIO,2019,58246,Repair,Kritis,Perlu Penggantian,9,6983,5,4,11649
24-07-2024,FJB/5124/SBY/PL/2489,SBY9374026,FILANO-NEO,2020,32707,Repair,Kritis,Perlu Penggantian,10,1824,4,2,8176
24-07-2024,FJB/7847/SBY/PL/4036,SBY6696202,MIO-M3 125,2022,18874,Repair,Baik,Perlu Penyetelan,5,61,2,1,9437
24-07-2024,FJB/7201/SBY/PL/4265,SBY4245311,VIXION,2021,30785,Repair,Perlu Ganti,Perlu Penggantian,6,627,3,4,10261
24-07-2024,FJB/6092/SBY/PL/3513,SBY2549043,X-MAX-CONNEC,2023,8999,Repair,Kritis,Baik,6,3776,1,1,8999
25-07-2024,FJB/7916/SBY/PL/3308,SBY6358141,VIXION,2021,19487,Repair,Perlu Ganti,Perlu Penyetelan,4,2940,3,4,6495
25-07-2024,FJB/9560/SBY/PL/5225,SBY8620731,NMAX-NEO-S,2018,93603,Repair,Kritis,Perlu Penggantian,10,4920,6,4,15600
25-07-2024,FJB/4479/SBY/PL/5802,SBY3106379,R15,2020,37989,Rutin,Baik,Perlu Penggantian,1,25,4,2,9497
25-07-2024,FJB/2377/SBY/PL/9755,SBY2787323,MIO-M3 125,2023,5527,Repair,Kritis,Baik,8,4505,1,2,5527
25-07-2024,FJB/2795/SBY/PL/7500,SBY4779590,MT-15,2024,0,Repair,Kritis,Baik,10,0,0,4,0
25-07-2024,FJB/5307/SBY/PL/7096,SBY1820772,ALL-NEW-NMAX,2020,29177,Repair,Kritis,Perlu Penggantian,8,3773,4,4,7294
